Username (White),Rating (White),Title (White),Username (Black),Rating (Black),Title (Black),Result,Accuracy,Moves Count,Date,Time Control,Tournament Game
DefiantChair,(2616),FM,TigrVShlyape,(2951),GM,½½,91.5 91.9,31,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2957),GM,chessdjw,(2694),GM,½½,93.2 92.8,38,"Sep 19, 2023",3|1,Y
karinachess1,(2609),IM,TigrVShlyape,(2962),GM,01,86.4 90.6,78,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2960),GM,cassoulet,(2778),GM,01,86.1 85.3,51,"Sep 19, 2023",3|1,Y
SpeedofLight0,(3096),GM,TigrVShlyape,(2972),GM,10,92.2 80.6,33,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2978),GM,jefferyx,(2994),GM,10,99.1 94.8,48,"Sep 19, 2023",3|1,Y
Abund,(2776),NM,TigrVShlyape,(2969),GM,½½,100 100,3,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2973),GM,louis198,(2682),FM,10,90 79.2,29,"Sep 19, 2023",3|1,Y
aNaartjieZA,(2590),FM,TigrVShlyape,(2970),GM,01,77.8 81.8,57,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2968),GM,Eloist,(2499),FM,10,94 87.6,27,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2967),GM,seopie,(2794),IM,10,Review,35,"Sep 19, 2023",3|1,Y
Cayse,(2875),GM,TigrVShlyape,(2962),GM,10,93.4 88.2,41,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2972),GM,Alphafischer2019,(2595),FM,10,92.9 85.2,39,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2970),GM,BlueWizzard,(2889),GM,½½,Review,18,"Sep 19, 2023",3|1,Y
yosephtaher,(2838),IM,TigrVShlyape,(2972),GM,01,82.4 84.9,67,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2966),GM,attack2mateU,(2725),GM,10,Review,35,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2963),GM,BlitzWizard04,(2634),IM,10,92.9 84.2,55,"Sep 19, 2023",3|1,Y
biostatistician,(2578),FM,TigrVShlyape,(2961),GM,01,86.1 91.5,39,"Sep 19, 2023",3|1,Y
MFatigue,(2510),FM,TigrVShlyape,(2959),GM,01,81.5 89.6,22,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2958),GM,Martial2008,(2631),IM,01,88.2 93.4,59,"Sep 19, 2023",3|1,Y
GM4life,(2506),NM,TigrVShlyape,(2972),GM,01,68.8 72.6,66,"Sep 19, 2023",3|1,Y
TigrVShlyape,(2640),GM,AsadliVugar,(2612),GM,01,84 87.8,51,"Sep 18, 2023",10|2,Y
TigrVShlyape,(2650),GM,vinniethepooh,(2522),GM,10,97.4 84.8,42,"Sep 18, 2023",10|2,Y
Slavonac1988,(2475),GM,TigrVShlyape,(2644),GM,01,Review,28,"Sep 18, 2023",10|2,Y
TigrVShlyape,(2639),GM,Anton_Demchenko,(2571),GM,01,Review,53,"Sep 18, 2023",10|2,Y
CSB7,(2491),IM,TigrVShlyape,(2649),GM,01,79.5 85.6,40,"Sep 18, 2023",10|2,Y
TigrVShlyape,(2644),GM,pouya21,(2527),GM,½½,88.1 88,84,"Sep 18, 2023",10|2,Y
EvgenyT,(2572),GM,TigrVShlyape,(2647),GM,10,91.2 83.7,27,"Sep 18, 2023",10|2,Y
TigrVShlyape,(2658),GM,obliviate12,(2546),GM,½½,87.8 89.8,83,"Sep 18, 2023",10|2,Y
K_A_S_T_O_R,(2495),GM,TigrVShlyape,(2661),GM,½½,95.3 95.6,32,"Sep 18, 2023",10|2,Y
texaspete09,(2238),,TigrVShlyape,(2665),GM,½½,92.9 92.6,50,"Sep 17, 2023",60|60,N
Andromeda-1957,(1883),,TigrVShlyape,(2665),GM,01,86 92.4,47,"Sep 17, 2023",60|60,N
TigrVShlyape,(2665),GM,InterestingMovement,(2018),,10,Review,58,"Sep 17, 2023",45|45,N
TigrVShlyape,(2665),GM,AnthonySchubert,(1183),,10,89.4 79,27,"Sep 17, 2023",90|30,N
TigrVShlyape,(2665),GM,catkeson,(2252),,10,92.3 83.3,58,"Sep 17, 2023",30|30,N
p_nefyodov,(1699),,TigrVShlyape,(2665),GM,01,84.2 90.2,38,"Sep 17, 2023",40|40,N
janez34,(1379),,TigrVShlyape,(2665),GM,01,86.5 93.8,57,"Sep 17, 2023",60|30,N
TigrVShlyape,(2665),GM,heyports,(1232),,10,92.6 79.8,37,"Sep 17, 2023",45|45,N
TigrVShlyape,(2665),GM,somevino,(1313),,10,95 81.7,24,"Sep 17, 2023",45|45,N
TigrVShlyape,(2665),GM,magicalintuition,(1750),,10,92.9 83.1,36,"Sep 17, 2023",60|60,N
GeneralDirect,(1343),,TigrVShlyape,(2665),GM,01,82.8 99,12,"Sep 17, 2023",45 min,N
ymflb8hj43890rfjiwo93i,(2695),IM,TigrVShlyape,(2792),GM,½½,Review,31,"Sep 16, 2023",1 min,Y
stollenmonster,(2763),CM,TigrVShlyape,(2794),GM,01,75.4 86.5,35,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2786),GM,Brave_spirit12,(2734),FM,01,88.6 79.2,45,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2796),GM,gurelediz,(3018),IM,01,88.6 84.8,41,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2800),GM,Abund,(2878),NM,10,88.8 78,58,"Sep 16, 2023",1 min,Y
Biregina,(2462),NM,TigrVShlyape,(2790),GM,10,91.7 82.2,24,"Sep 16, 2023",1 min,Y
dropstoneDP,(3153),GM,TigrVShlyape,(2804),GM,10,72.5 75.5,45,"Sep 16, 2023",1 min,Y
lamomiajunior,(2784),IM,TigrVShlyape,(2806),GM,01,Review,33,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2798),GM,Sankalp_Gupta2003,(2819),GM,10,Review,51,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2789),GM,Oleksandr_Bortnyk,(3161),GM,01,75.8 91.1,23,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2791),GM,midedu,(2070),FM,10,Review,24,"Sep 16, 2023",1 min,Y
CuteSheepCloud,(2750),NM,TigrVShlyape,(2791),GM,01,Review,58,"Sep 16, 2023",1 min,Y
Sankalp_Gupta2003,(2850),GM,TigrVShlyape,(2784),GM,10,Review,44,"Sep 16, 2023",1 min,Y
arminmusovic,(2707),FM,TigrVShlyape,(2791),GM,01,Review,34,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2785),GM,LiamPutnam2008,(2926),FM,01,Review,60,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2790),GM,Rakitic2010,(2438),CM,10,Review,42,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2788),GM,starworld123,(2838),GM,10,Review,60,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2778),GM,KarateBaby,(2619),FM,10,Review,20,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2773),GM,Biregina,(2470),NM,½½,71.1 65,63,"Sep 16, 2023",1 min,Y
mitrabhaa,(2956),GM,TigrVShlyape,(2779),GM,½½,Review,77,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2775),GM,Arystanner,(2798),IM,01,Review,56,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2783),GM,Arysya,(3061),FM,01,93.4 93.8,48,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2786),GM,artooon,(2934),GM,01,79.1 76.8,60,"Sep 16, 2023",1 min,Y
Ramosha,(2795),FM,TigrVShlyape,(2791),GM,01,Review,32,"Sep 16, 2023",1 min,Y
LionTheLeon_06,(2841),GM,TigrVShlyape,(2783),GM,½½,Review,37,"Sep 16, 2023",1 min,Y
LiamPutnam2008,(2966),FM,TigrVShlyape,(2782),GM,10,66.4 66.6,59,"Sep 16, 2023",1 min,Y
KarateBaby,(2610),FM,TigrVShlyape,(2786),GM,10,Review,49,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2798),GM,TheBigBoss04,(2885),GM,10,Review,47,"Sep 16, 2023",1 min,Y
rquery98,(2740),IM,TigrVShlyape,(2788),GM,01,Review,33,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2781),GM,Piggu,(2793),NM,10,Review,37,"Sep 16, 2023",1 min,Y
adotand,(2896),GM,TigrVShlyape,(2772),GM,10,Review,50,"Sep 16, 2023",1 min,Y
TrimitziosP7,(2992),FM,TigrVShlyape,(2778),GM,10,82 81.8,59,"Sep 16, 2023",1 min,Y
artooon,(2985),GM,TigrVShlyape,(2782),GM,01,Review,39,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2769),GM,Kacparov,(2943),IM,01,Review,64,"Sep 16, 2023",1 min,Y
maciek_92,(2899),GM,TigrVShlyape,(2773),GM,01,Review,24,"Sep 16, 2023",1 min,Y
DamianoLew95,(2722),IM,TigrVShlyape,(2762),GM,01,Review,59,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2755),GM,maciek_92,(2900),GM,10,Review,41,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2743),GM,LiamPutnam2008,(2977),FM,10,Review,45,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2730),GM,TanitoluwaAps116,(2722),FM,10,Review,27,"Sep 16, 2023",1 min,Y
denizozen,(2949),IM,TigrVShlyape,(2722),GM,10,Review,59,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2726),GM,DanielNaroditsky,(3185),GM,01,Review,48,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2727),GM,CuteSheepCloud,(2747),NM,10,Review,21,"Sep 16, 2023",1 min,Y
Ncatt,(2453),WFM,TigrVShlyape,(2718),GM,01,Review,36,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2715),GM,LionTheLeon_06,(2822),GM,½½,Review,77,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2713),GM,Vsevolod_Ovchinnikov,(2609),FM,10,Review,56,"Sep 16, 2023",1 min,Y
Kacparov,(2943),IM,TigrVShlyape,(2707),GM,10,Review,70,"Sep 16, 2023",1 min,Y
12teen,(2854),NM,TigrVShlyape,(2710),GM,01,78.5 83.7,72,"Sep 16, 2023",1 min,Y
rezamahdavi2008,(2903),FM,TigrVShlyape,(2698),GM,01,Review,36,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2685),GM,KarateBaby,(2541),FM,½½,Review,31,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2688),GM,AndreiITrifan,(2679),FM,01,84.8 87.3,64,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2697),GM,stollenmonster,(2772),CM,10,Review,31,"Sep 16, 2023",1 min,Y
DanielNaroditsky,(3173),GM,TigrVShlyape,(2687),GM,10,Review,52,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2688),GM,bubeliang,(2761),CM,10,Review,64,"Sep 16, 2023",1 min,Y
gurelediz,(3002),IM,TigrVShlyape,(2678),GM,10,Review,41,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2680),GM,Ramosha,(2711),FM,10,Review,42,"Sep 16, 2023",1 min,Y
Yeremyan_ChessMate,(2969),FM,TigrVShlyape,(2671),GM,10,Review,42,"Sep 16, 2023",1 min,Y
vugarrasulov,(2962),GM,TigrVShlyape,(2674),GM,10,Review,38,"Sep 16, 2023",1 min,Y
maciek_92,(2891),GM,TigrVShlyape,(2677),GM,01,73.3 85,28,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2664),GM,rquery98,(2689),IM,10,Review,44,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2655),GM,Ncatt,(2470),WFM,10,Review,23,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2651),GM,arminmusovic,(2702),FM,10,Review,28,"Sep 16, 2023",1 min,Y
anasta10,(2593),FM,TigrVShlyape,(2641),GM,10,Review,33,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2650),GM,HATilay,(2628),FM,10,Review,27,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2642),GM,rezamahdavi2008,(2909),FM,01,Review,36,"Sep 16, 2023",1 min,Y
hongnhung1234,(2491),WCM,TigrVShlyape,(2645),GM,01,Review,47,"Sep 16, 2023",1 min,Y
ArmanGhevondyanchess,(2660),CM,TigrVShlyape,(2640),GM,10,Review,86,"Sep 16, 2023",1 min,Y
TigrVShlyape,(2971),GM,HansOnTwitch,(3065),GM,10,84.6 80,49,"Sep 12, 2023",3|1,Y
DefiantChair,(2681),FM,TigrVShlyape,(2960),GM,01,75.3 88.1,38,"Sep 12, 2023",3|1,Y
WaybackBoy,(2720),IM,TigrVShlyape,(2957),GM,01,89 95.6,31,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2954),GM,Ali_rastbod,(2719),FM,½½,89.5 90.3,64,"Sep 12, 2023",3|1,Y
Hikaru,(3211),GM,TigrVShlyape,(2959),GM,10,92.5 89.3,85,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2962),GM,DanielNaroditsky,(3081),GM,½½,100 96.3,4,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2959),GM,LevonAronian,(3069),GM,½½,94.4 94.6,131,"Sep 12, 2023",3|1,Y
Njal28,(3110),GM,TigrVShlyape,(2956),GM,01,84.8 91.1,58,"Sep 12, 2023",3|1,Y
RaphaeI,(2653),GM,TigrVShlyape,(2944),GM,01,Review,31,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2941),GM,WPWPWP-2015,(2533),FM,10,85.8 80.1,55,"Sep 12, 2023",3|1,Y
zverr1,(2471),CM,TigrVShlyape,(2940),GM,01,79.8 86.4,55,"Sep 12, 2023",3|1,Y
Zurability,(2808),IM,TigrVShlyape,(2939),GM,½½,83.6 85,62,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2942),GM,artooon,(3051),GM,01,87.8 91.6,51,"Sep 12, 2023",3|1,Y
FairChess_on_YouTube,(3043),GM,TigrVShlyape,(2948),GM,½½,93.8 94.9,28,"Sep 12, 2023",3|1,Y
Ncatt,(2578),WFM,TigrVShlyape,(2946),GM,01,76.2 87.5,38,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2944),GM,splendidkid,(2774),FM,½½,94 94,93,"Sep 12, 2023",3|1,Y
PeshkaCh,(2775),FM,TigrVShlyape,(2948),GM,01,82.1 91.1,64,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2943),GM,Lion-Al-Messi,(2604),FM,01,92.2 97.3,45,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2957),GM,AlexPapasimakopoulos,(2771),FM,10,Review,58,"Sep 12, 2023",3|1,Y
carokannlover213,(2722),FM,TigrVShlyape,(2953),GM,01,84 91.7,41,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2950),GM,wannabe2700,(2619),IM,10,Review,71,"Sep 12, 2023",3|1,Y
HajiyevKanan,(2513),FM,TigrVShlyape,(2948),GM,01,69 76.6,48,"Sep 12, 2023",3|1,Y
TigrVShlyape,(2665),GM,texaspete09,(2227),,10,Review,34,"Sep 10, 2023",60|60,N
catkeson,(2252),,TigrVShlyape,(2665),GM,01,88.2 89.4,35,"Sep 10, 2023",30|30,N
TigrVShlyape,(2665),GM,AnthonySchubert,(1183),,10,91.2 71.8,28,"Sep 10, 2023",90|30,N
TigrVShlyape,(2665),GM,Andromeda-1957,(1892),,10,93.2 90.8,29,"Sep 10, 2023",60|60,N
magicalintuition,(1751),,TigrVShlyape,(2665),GM,01,74.1 91.2,28,"Sep 10, 2023",60|60,N
TigrVShlyape,(2665),GM,i-takeback,(1780),,10,94.8 84.1,28,"Sep 10, 2023",60|60,N
karinachess1,(2631),IM,TigrVShlyape,(2648),GM,10,89 71.8,17,"Sep 9, 2023",1 min,Y
LeoWin2012,(2254),NM,TigrVShlyape,(2657),GM,01,Review,52,"Sep 9, 2023",1 min,Y
artooon,(2956),GM,TigrVShlyape,(2656),GM,10,74 82.6,38,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2659),GM,anasta10,(2632),FM,01,72.9 75.1,48,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2668),GM,whyme85,(2403),FM,10,Review,47,"Sep 9, 2023",1 min,Y
annacramling,(2137),WFM,TigrVShlyape,(2665),GM,01,70.1 82.9,38,"Sep 9, 2023",1 min,Y
KarateBaby,(2601),FM,TigrVShlyape,(2664),GM,01,Review,47,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2657),GM,artooon,(2935),GM,01,Review,47,"Sep 9, 2023",1 min,Y
CuteSheepCloud,(2729),NM,TigrVShlyape,(2660),GM,10,97.1 88.5,28,"Sep 9, 2023",1 min,Y
Nicolas_DeLaColina,(2616),NM,TigrVShlyape,(2667),GM,01,80 91.6,22,"Sep 9, 2023",1 min,Y
Vaibhavraut99,(2727),CM,TigrVShlyape,(2660),GM,10,Review,40,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2667),GM,Jospem,(3155),GM,01,Review,29,"Sep 9, 2023",1 min,Y
kingofthenil,(2768),IM,TigrVShlyape,(2668),GM,10,Review,44,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2674),GM,Alkhoori90,(2332),FM,10,Review,35,"Sep 9, 2023",1 min,Y
frederiksvane,(2994),GM,TigrVShlyape,(2672),GM,10,Review,38,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2674),GM,Tonychess32twitch,(2543),CM,10,Review,52,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2669),GM,manitodeplomo,(2467),IM,10,Review,28,"Sep 9, 2023",1 min,Y
Abund,(2827),NM,TigrVShlyape,(2665),GM,10,Review,48,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2670),GM,kingofthenil,(2788),IM,10,Review,27,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2659),GM,KarateBaby,(2591),FM,01,Review,46,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2669),GM,CuteSheepCloud,(2766),NM,10,Review,36,"Sep 9, 2023",1 min,Y
LileKoridze,(2463),WFM,TigrVShlyape,(2658),GM,01,Review,33,"Sep 9, 2023",1 min,Y
CuteSheepCloud,(2783),NM,TigrVShlyape,(2654),GM,01,Review,65,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2643),GM,Njal28,(3024),GM,01,90.2 88.9,44,"Sep 9, 2023",1 min,Y
anasta10,(2560),FM,TigrVShlyape,(2645),GM,01,Review,38,"Sep 9, 2023",1 min,Y
platy3,(3014),GM,TigrVShlyape,(2639),GM,10,Review,53,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2641),GM,mitrabhaa,(2886),GM,01,Review,22,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2644),GM,7Madman,(2654),FM,10,Review,31,"Sep 9, 2023",1 min,Y
whyme85,(2332),FM,TigrVShlyape,(2635),GM,01,Review,25,"Sep 9, 2023",1 min,Y
chessforthesun,(2678),NM,TigrVShlyape,(2633),GM,½½,Review,44,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2632),GM,karinachess1,(2592),IM,½½,Review,42,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2633),GM,Chesscoach_Golichenko,(2637),IM,01,Review,31,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2641),GM,Jungle_Jaguar,(2682),IM,10,Review,24,"Sep 9, 2023",1 min,Y
Zgorl,(2569),FM,TigrVShlyape,(2632),GM,10,Review,52,"Sep 9, 2023",1 min,Y
Tonychess32twitch,(2559),CM,TigrVShlyape,(2642),GM,10,Review,62,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2652),GM,whyme85,(2322),FM,10,Review,27,"Sep 9, 2023",1 min,Y
GM_dmitrij,(3053),GM,TigrVShlyape,(2650),GM,10,Review,31,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2652),GM,anasta10,(2567),FM,10,Review,14,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2646),GM,ToivoK3,(2974),FM,½½,Review,58,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2640),GM,DragonB70,(2727),IM,01,Review,50,"Sep 9, 2023",1 min,Y
Jungle_Jaguar,(2679),IM,TigrVShlyape,(2646),GM,½½,Review,64,"Sep 9, 2023",1 min,Y
Rakitic2010,(2469),CM,TigrVShlyape,(2645),GM,01,Review,55,"Sep 9, 2023",1 min,Y
HATilay,(2688),FM,TigrVShlyape,(2641),GM,01,Review,15,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2631),GM,malakismayil,(2542),WFM,10,Review,52,"Sep 9, 2023",1 min,Y
BlitzWizard04,(2564),IM,TigrVShlyape,(2625),GM,10,Review,17,"Sep 9, 2023",1 min,Y
Indianlad,(2974),GM,TigrVShlyape,(2635),GM,10,Review,55,"Sep 9, 2023",1 min,Y
angryspacevoid,(2580),CM,TigrVShlyape,(2637),GM,01,Review,25,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2630),GM,Jungle_Jaguar,(2678),IM,01,Review,59,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2637),GM,frederiksvane,(3002),GM,01,Review,26,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2639),GM,Mikayel99,(2616),NM,01,Review,50,"Sep 9, 2023",1 min,Y
chessisveryfun1264,(2482),FM,TigrVShlyape,(2648),GM,01,Review,35,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2643),GM,PotapovaM,(2563),WIM,01,Review,66,"Sep 9, 2023",1 min,Y
TigrVShlyape,(2653),GM,Abund,(2792),NM,½½,Review,54,"Sep 9, 2023",1 min,Y
HATilay,(2446),FM,Igrok3069,(2639),GM,01,77.8 88.9,42,"Sep 18, 2023",10|2,Y
Igrok3069,(2634),GM,Chopper1905,(2550),GM,01,78.2 82.8,54,"Sep 18, 2023",10|2,Y
Cayse,(2594),GM,Igrok3069,(2647),GM,10,93.4 88.2,56,"Sep 18, 2023",10|2,Y
Igrok3069,(2660),GM,Shield12,(2623),GM,01,86 86.5,49,"Sep 18, 2023",10|2,Y
Igrok3069,(2673),GM,vinniethepooh,(2551),GM,½½,Review,52,"Sep 18, 2023",10|2,Y
Evgeny81,(2533),GM,Igrok3069,(2677),GM,01,Review,67,"Sep 18, 2023",10|2,Y
Igrok3069,(2669),GM,Antipov_Mikhail_Al,(2595),GM,½½,97.1 96.9,13,"Sep 18, 2023",10|2,Y
XDPS,(2550),GM,Igrok3069,(2672),GM,01,83.9 88.3,38,"Sep 18, 2023",10|2,Y
Igrok3069,(2663),GM,maximnovik,(2578),GM,½½,Review,94,"Sep 18, 2023",10|2,Y
evgchess5,(2664),GM,Igrok3069,(2666),GM,10,Review,46,"Aug 31, 2023",15 min,N
evgchess5,(2664),GM,Igrok3069,(2666),GM,10,Review,43,"Aug 31, 2023",15|3,N
Igrok3069,(2678),GM,evgchess5,(2648),GM,10,Review,82,"Aug 31, 2023",15|3,N
Igrok3069,(2667),GM,Zlatan56,(2694),GM,01,88.4 97.1,29,"Aug 30, 2023",15|3,N
Zlatan56,(2682),GM,Igrok3069,(2678),GM,10,92 87,48,"Aug 30, 2023",15|3,N
Igrok3069,(2691),GM,Zlatan56,(2669),GM,½½,97 96.3,43,"Aug 30, 2023",15|3,N
igorpro2016,(1866),,Igrok3069,(2865),GM,01,Review,31,"Aug 26, 2023",3|2,N
Igrok3069,(2865),GM,igorpro2016,(1866),,10,Review,21,"Aug 26, 2023",3|2,N
igorpro2016,(1866),,Igrok3069,(2865),GM,01,Review,30,"Aug 26, 2023",3|2,N
Igrok3069,(2865),GM,igorpro2016,(1866),,10,93.9 77.5,23,"Aug 26, 2023",3|2,N
igorpro2016,(1866),,Igrok3069,(2865),GM,01,82.9 91.8,33,"Aug 26, 2023",5 min,N
Igrok3069,(2865),GM,igorpro2016,(1866),,10,Review,31,"Aug 26, 2023",5 min,N
igorpro2016,(1866),,Igrok3069,(2865),GM,01,Review,12,"Aug 26, 2023",5 min,N
Igrok3069,(2865),GM,igorpro2016,(1866),,10,Review,24,"Aug 26, 2023",5 min,N
QuintilianoR,(2690),GM,Igrok3069,(2865),GM,01,Review,55,"Aug 23, 2023",3|1,Y
Chessmissile07,(2835),FM,Igrok3069,(2858),GM,01,Review,75,"Aug 23, 2023",3|1,Y
Igrok3069,(2846),GM,Ajedrecista3000,(2707),IM,½½,89.5 88.9,102,"Aug 23, 2023",3|1,Y
wonderfultime,(2912),GM,Igrok3069,(2851),GM,10,Review,61,"Aug 23, 2023",3|1,Y
GMBenjaminBok,(2916),GM,Igrok3069,(2862),GM,01,Review,107,"Aug 23, 2023",3|1,Y
Igrok3069,(2845),GM,Alexander_Donchenko,(2898),GM,10,91.9 81.1,26,"Aug 23, 2023",3|1,Y
Igrok3069,(2828),GM,forevery0ung,(2616),NM,10,86 83.6,42,"Aug 23, 2023",3|1,Y
amintabatabaei,(2961),GM,Igrok3069,(2821),GM,10,Review,25,"Aug 23, 2023",3|1,Y
brm72,(2553),NM,Igrok3069,(2831),GM,01,Review,56,"Aug 23, 2023",3|1,Y
Igrok3069,(2825),GM,iturrizaga,(2979),GM,01,79.7 88.2,38,"Aug 23, 2023",3|1,Y
Igrok3069,(2835),GM,Isajevsky_Anton,(2594),FM,10,Review,44,"Aug 23, 2023",3|1,Y
Oleksandr_Bortnyk,(3009),GM,Igrok3069,(2828),GM,10,90.9 90.8,37,"Aug 23, 2023",3|1,Y
joppie2,(3003),GM,Igrok3069,(2838),GM,½½,96.7 97,68,"Aug 23, 2023",3|1,Y
Igrok3069,(2830),GM,Orlov_Oleg,(2416),FM,10,87.9 78.2,27,"Aug 23, 2023",3|1,Y
Igrok3069,(2827),GM,chessdjw,(2770),GM,01,Review,24,"Aug 21, 2023",3|1,Y
stollenmonster,(2869),CM,Igrok3069,(2851),GM,10,91.6 83.3,39,"Aug 21, 2023",3|1,Y
Igrok3069,(2872),GM,viditchess,(3030),GM,01,78.2 84.5,54,"Aug 21, 2023",3|1,Y
GMG,(2757),GM,Igrok3069,(2885),GM,01,87.4 90.9,61,"Aug 21, 2023",3|1,Y
Igrok3069,(2869),GM,Abund,(2719),NM,10,Review,83,"Aug 21, 2023",3|1,Y
HATilay,(2608),FM,Igrok3069,(2854),GM,01,Review,34,"Aug 21, 2023",3|1,Y
Igrok3069,(2843),GM,Mops_2004,(2767),IM,01,Review,34,"Aug 21, 2023",3|1,Y
moro182,(2808),GM,Igrok3069,(2879),GM,10,Review,41,"Aug 21, 2023",3|1,Y
Igrok3069,(2917),GM,Sychev_Klementy,(2880),GM,½½,Review,27,"Aug 21, 2023",3|1,Y
Mikasinski,(2743),FM,Igrok3069,(2921),GM,01,Review,38,"Aug 21, 2023",3|1,Y
Igrok3069,(2902),GM,FGHSMN,(2833),GM,01,84.5 89,36,"Aug 21, 2023",3|1,Y
chesspanda123,(3055),GM,Igrok3069,(2950),GM,½½,90.4 94.3,23,"Aug 21, 2023",3|1,Y
Igrok3069,(2937),GM,DenLaz,(3029),GM,10,85.7 77.1,48,"Aug 21, 2023",3|1,Y
slidingknight2775,(2452),CM,Igrok3069,(2875),GM,01,Review,54,"Aug 21, 2023",3|1,Y
Igrok3069,(2692),GM,FabianoCaruana,(2816),GM,01,84.3 91.8,44,"Jul 25, 2023",10 min,N
Igrok3069,(2692),GM,FabianoCaruana,(2816),GM,10,91 85.1,64,"Jul 25, 2023",10|2,N
FabianoCaruana,(2828),GM,Igrok3069,(2679),GM,10,90.1 80.5,32,"Jul 25, 2023",10|2,N
Baku_Boulevard,(2715),GM,Igrok3069,(2685),GM,½½,,3,"Jul 24, 2023",10|2,Y
aquarium76,(2700),GM,Igrok3069,(2684),GM,½½,99.6 98.5,10,"Jul 24, 2023",10|2,Y
Igrok3069,(2683),GM,ChessLover0108,(2583),GM,10,96.7 92,64,"Jul 24, 2023",10|2,Y
