Username (White),Rating (White),Title (White),Username (Black),Rating (Black),Title (Black),Result,Moves Count,Date,Tournament Game,Rating Difference,Accuracy (White),Accuracy (Black),Accuracy Difference,Time,Interval,Total Time,Game Type
vovachesss,2781,NM,Chopper1905,2861,GM,Black Win,37,"Aug 31, 2023",N,-80,88.7,93.8,-5.099999999999994,3.0,0.0,3.0,Blitz
Chopper1905,2855,GM,vovachesss,2787,NM,White Win,45,"Aug 31, 2023",N,68,90.8,85.2,5.599999999999994,3.0,0.0,3.0,Blitz
Chopper1905,2848,GM,Karacsonyi_Gellert,2766,IM,Black Win,63,"Aug 30, 2023",N,82,69.9,66.2,3.700000000000003,3.0,0.0,3.0,Blitz
Chopper1905,2875,GM,AhmadzadaA,2979,IM,Black Win,46,"Aug 24, 2023",N,-104,82.5,90.3,-7.799999999999997,3.0,0.0,3.0,Blitz
AhmadzadaA,2973,IM,Chopper1905,2881,GM,Black Win,48,"Aug 24, 2023",N,92,79.2,87.6,-8.399999999999991,3.0,0.0,3.0,Blitz
Chopper1905,2871,GM,AhmadzadaA,2983,IM,Black Win,27,"Aug 24, 2023",N,-112,81.9,92.6,-10.699999999999989,3.0,0.0,3.0,Blitz
AhmadzadaA,2977,IM,Chopper1905,2877,GM,White Win,38,"Aug 24, 2023",N,100,84.8,77.0,7.799999999999997,3.0,0.0,3.0,Blitz
Chopper1905,2883,GM,AhmadzadaA,2971,IM,Black Win,42,"Aug 24, 2023",N,-88,77.7,84.4,-6.700000000000003,3.0,0.0,3.0,Blitz
amintabatabaei,2948,GM,Chopper1905,2889,GM,White Win,44,"Aug 24, 2023",N,59,86.9,80.3,6.6000000000000085,3.0,0.0,3.0,Blitz
Chopper1905,2896,GM,amintabatabaei,2941,GM,White Win,36,"Aug 24, 2023",N,-45,86.4,77.0,9.400000000000006,3.0,0.0,3.0,Blitz
amintabatabaei,2950,GM,Chopper1905,2887,GM,Black Win,67,"Aug 24, 2023",N,63,72.7,76.7,-4.0,3.0,0.0,3.0,Blitz
Chopper1905,2877,GM,amintabatabaei,2960,GM,White Win,42,"Aug 24, 2023",N,-83,88.8,83.1,5.700000000000003,3.0,0.0,3.0,Blitz
amintabatabaei,2970,GM,Chopper1905,2867,GM,White Win,88,"Aug 24, 2023",N,103,88.7,86.5,2.200000000000003,3.0,0.0,3.0,Blitz
Chopper1905,2873,GM,JeRoma71,2876,FM,Black Win,29,"Aug 18, 2023",N,-3,83.0,91.3,-8.299999999999997,3.0,0.0,3.0,Blitz
JeRoma71,2868,FM,Chopper1905,2881,GM,White Win,42,"Aug 18, 2023",N,-13,87.7,81.2,6.5,3.0,0.0,3.0,Blitz
Chopper1905,2890,GM,JeRoma71,2859,FM,Black Win,41,"Aug 18, 2023",N,31,74.5,83.3,-8.799999999999997,3.0,0.0,3.0,Blitz
Chopper1905,2894,GM,Som2310,2858,GM,White Win,21,"Aug 17, 2023",N,36,90.5,77.4,13.099999999999994,3.0,0.0,3.0,Blitz
Som2310,2866,GM,Chopper1905,2886,GM,Draw,19,"Aug 17, 2023",N,-20,,,,3.0,0.0,3.0,Blitz
Chopper1905,2886,GM,Som2310,2866,GM,White Win,26,"Aug 17, 2023",N,20,84.9,70.5,14.400000000000006,3.0,0.0,3.0,Blitz
Som2310,2874,GM,Chopper1905,2878,GM,Black Win,35,"Aug 17, 2023",N,-4,75.4,85.5,-10.099999999999994,3.0,0.0,3.0,Blitz
Chopper1905,2870,GM,TheSilmarils,2854,GM,White Win,29,"Aug 17, 2023",N,16,86.2,72.4,13.799999999999997,3.0,0.0,3.0,Blitz
TheSilmarils,2862,GM,Chopper1905,2862,GM,White Win,30,"Aug 17, 2023",N,0,73.3,59.4,13.899999999999999,3.0,0.0,3.0,Blitz
Rickyzhou,2837,GM,Chopper1905,2870,GM,Draw,94,"Aug 17, 2023",N,-33,90.6,90.0,0.5999999999999943,3.0,0.0,3.0,Blitz
Chopper1905,2871,GM,Rickyzhou,2836,GM,White Win,32,"Aug 17, 2023",N,35,81.9,79.9,2.0,3.0,0.0,3.0,Blitz
Rickyzhou,2844,GM,Chopper1905,2863,GM,White Win,41,"Aug 17, 2023",N,-19,84.7,73.2,11.5,3.0,0.0,3.0,Blitz
Chopper1905,2872,GM,Rickyzhou,2835,GM,Black Win,71,"Aug 17, 2023",N,37,83.4,88.0,-4.599999999999994,3.0,0.0,3.0,Blitz
Rickyzhou,2826,GM,Chopper1905,2881,GM,Black Win,48,"Aug 17, 2023",N,-55,74.6,80.7,-6.1000000000000085,3.0,0.0,3.0,Blitz
Chopper1905,2874,GM,Rickyzhou,2833,GM,White Win,16,"Aug 17, 2023",N,41,,,,3.0,0.0,3.0,Blitz
Rickyzhou,2840,GM,Chopper1905,2867,GM,Black Win,71,"Aug 17, 2023",N,-27,85.7,88.6,-2.8999999999999915,3.0,0.0,3.0,Blitz
Chopper1905,2859,GM,Rickyzhou,2848,GM,White Win,36,"Aug 17, 2023",N,11,,,,3.0,0.0,3.0,Blitz
Rickyzhou,2856,GM,Chopper1905,2851,GM,Black Win,43,"Aug 17, 2023",N,5,81.4,91.6,-10.199999999999989,3.0,0.0,3.0,Blitz
PracticeMakesOK,2741,NM,Chopper1905,2821,GM,White Win,29,"Aug 15, 2023",N,-80,87.0,79.3,7.700000000000003,3.0,0.0,3.0,Blitz
Chopper1905,2831,GM,PracticeMakesOK,2731,NM,White Win,35,"Aug 15, 2023",N,100,90.7,82.2,8.5,3.0,0.0,3.0,Blitz
PracticeMakesOK,2737,NM,Chopper1905,2825,GM,Black Win,25,"Aug 15, 2023",N,-88,,,,3.0,0.0,3.0,Blitz
Chopper1905,2819,GM,PracticeMakesOK,2743,NM,White Win,23,"Aug 15, 2023",N,76,,,,3.0,0.0,3.0,Blitz
PracticeMakesOK,2750,NM,Chopper1905,2812,GM,Black Win,89,"Aug 15, 2023",N,-62,,,,3.0,0.0,3.0,Blitz
Chopper1905,2805,GM,GMMelik,2727,GM,Draw,63,"Aug 15, 2023",N,78,74.5,82.5,-8.0,3.0,0.0,3.0,Blitz
Maitreia,2685,FM,Chopper1905,2807,GM,White Win,76,"Aug 15, 2023",N,-122,,,,3.0,0.0,3.0,Blitz
Chopper1905,2818,GM,Maitreia,2674,FM,White Win,37,"Aug 15, 2023",N,144,,,,3.0,0.0,3.0,Blitz
carokannlover213,2790,FM,Chopper1905,2835,GM,White Win,34,"Jul 25, 2023",N,-45,83.4,77.4,6.0,3.0,0.0,3.0,Blitz
Chopper1905,2844,GM,carokannlover213,2781,FM,White Win,91,"Jul 25, 2023",N,63,90.8,86.6,4.200000000000003,3.0,0.0,3.0,Blitz
Semen_Khanin,2481,GM,Chopper1905,2523,GM,White Win,32,"Jul 24, 2023",Y,-42,92.1,81.7,10.399999999999991,10.0,2.0,11.066666666666666,Rapid
Chopper1905,2540,GM,VladimirKramnik,2704,GM,Black Win,42,"Jul 24, 2023",Y,-164,84.4,91.8,-7.3999999999999915,10.0,2.0,11.4,Rapid
ChessSkool,2446,GM,Chopper1905,2549,GM,Black Win,44,"Jul 24, 2023",Y,-103,85.2,91.8,-6.599999999999994,10.0,2.0,11.466666666666667,Rapid
Chopper1905,2537,GM,XDPS,2493,GM,Black Win,66,"Jul 24, 2023",Y,44,86.5,93.8,-7.299999999999997,10.0,2.0,12.2,Rapid
Baku_Boulevard,2699,GM,Chopper1905,2556,GM,White Win,57,"Jul 24, 2023",Y,143,89.7,86.3,3.4000000000000057,10.0,2.0,11.9,Rapid
Chopper1905,2567,GM,Julio_Becerra,2329,GM,White Win,35,"Jul 24, 2023",Y,238,88.2,83.4,4.799999999999997,10.0,2.0,11.166666666666666,Rapid
Chopper1905,2837,GM,TranJMinh,2931,GM,White Win,35,"Jul 24, 2023",N,-94,88.5,77.2,11.299999999999997,3.0,0.0,3.0,Blitz
TranJMinh,2942,GM,Chopper1905,2826,GM,White Win,44,"Jul 24, 2023",N,116,89.9,85.0,4.900000000000006,3.0,0.0,3.0,Blitz
Chopper1905,2832,GM,TranJMinh,2936,GM,Black Win,30,"Jul 24, 2023",N,-104,88.5,95.9,-7.400000000000006,3.0,0.0,3.0,Blitz
honestgirl,2865,GM,Chopper1905,2838,GM,Draw,68,"Jul 23, 2023",N,27,86.8,87.4,-0.6000000000000085,3.0,0.0,3.0,Blitz
Maitreia,2704,FM,Chopper1905,2837,GM,Black Win,57,"Jul 23, 2023",N,-133,82.2,90.2,-8.0,3.0,0.0,3.0,Blitz
Chopper1905,2832,GM,Mwamba1409,2721,IM,White Win,42,"Jul 23, 2023",N,111,94.0,86.2,7.799999999999997,3.0,0.0,3.0,Blitz
Chopper1905,2826,GM,Dream2World_Number1,2706,FM,Black Win,78,"Jul 23, 2023",N,120,81.2,88.0,-6.799999999999997,3.0,0.0,3.0,Blitz
Dream2World_Number1,2691,FM,Chopper1905,2837,GM,Black Win,37,"Jul 23, 2023",N,-146,72.2,83.8,-11.599999999999994,3.0,0.0,3.0,Blitz
ValentunHulka,2738,NM,Chopper1905,2826,GM,White Win,17,"Jul 23, 2023",N,-88,91.3,82.2,9.099999999999994,3.0,0.0,3.0,Blitz
Durarbayli,2612,GM,Chopper1905,2533,GM,White Win,49,"Jul 10, 2023",N,79,86.2,79.6,6.6000000000000085,15.0,3.0,17.45,Rapid
Chopper1905,2847,GM,dmitrijiIM,2780,FM,White Win,79,"Jul 8, 2023",N,67,87.4,82.3,5.1000000000000085,3.0,0.0,3.0,Blitz
dmitrijiIM,2788,FM,Chopper1905,2840,GM,Black Win,41,"Jul 8, 2023",N,-52,,,,3.0,0.0,3.0,Blitz
Chopper1905,2833,GM,dmitrijiIM,2797,FM,Black Win,31,"Jul 8, 2023",N,36,74.7,76.6,-1.8999999999999915,3.0,0.0,3.0,Blitz
dmitrijiIM,2785,FM,Chopper1905,2842,GM,White Win,77,"Jul 8, 2023",N,-57,,,,3.0,0.0,3.0,Blitz
demon64fields,2836,IM,Chopper1905,2852,GM,White Win,60,"Jul 7, 2023",N,-16,,,,3.0,0.0,3.0,Blitz
Chopper1905,2861,GM,demon64fields,2827,IM,White Win,52,"Jul 7, 2023",N,34,84.3,78.4,5.8999999999999915,3.0,0.0,3.0,Blitz
demon64fields,2835,IM,Chopper1905,2853,GM,Draw,59,"Jul 7, 2023",N,-18,87.9,87.4,0.5,3.0,0.0,3.0,Blitz
Chopper1905,2853,GM,demon64fields,2835,IM,White Win,57,"Jul 7, 2023",N,18,87.2,83.0,4.200000000000003,3.0,0.0,3.0,Blitz
demon64fields,2843,IM,Chopper1905,2845,GM,Draw,70,"Jul 7, 2023",N,-2,66.2,68.3,-2.0999999999999943,3.0,0.0,3.0,Blitz
Chopper1905,2845,GM,Sina_Movahed,3013,FM,Black Win,24,"Jul 7, 2023",N,-168,81.9,91.7,-9.799999999999997,3.0,0.0,3.0,Blitz
Chopper1905,2855,GM,denizozen,3032,IM,Black Win,72,"Jul 6, 2023",Y,-177,83.0,87.7,-4.700000000000003,1.0,0.0,1.0,Bullet
YoreDea,2507,GM,Chopper1905,2872,GM,Black Win,38,"Jul 6, 2023",Y,-365,76.0,84.5,-8.5,1.0,0.0,1.0,Bullet
Chopper1905,2865,GM,tgpgoat,2431,NM,White Win,16,"Jul 6, 2023",Y,434,,,,1.0,0.0,1.0,Bullet
platy3,2941,GM,Chopper1905,2860,GM,White Win,47,"Jul 6, 2023",Y,81,,,,1.0,0.0,1.0,Bullet
Jakuboss22005,2464,NM,Chopper1905,2890,GM,Black Win,40,"Jul 6, 2023",Y,-426,,,,1.0,0.0,1.0,Bullet
Chopper1905,2884,GM,volkanyirik,2291,NM,White Win,47,"Jul 6, 2023",Y,593,,,,1.0,0.0,1.0,Bullet
Chopper1905,2881,GM,ChristopherYoo,3007,GM,Black Win,41,"Jul 6, 2023",Y,-126,62.7,71.9,-9.200000000000003,1.0,0.0,1.0,Bullet
BillieKimbah,2839,GM,Chopper1905,2911,GM,Black Win,51,"Jul 6, 2023",Y,-72,82.0,90.7,-8.700000000000003,1.0,0.0,1.0,Bullet
JeRoma71,2810,FM,Chopper1905,2860,GM,Black Win,44,"Jul 5, 2023",N,-50,65.7,68.6,-2.8999999999999915,3.0,0.0,3.0,Blitz
Chopper1905,2853,GM,JeRoma71,2817,FM,White Win,25,"Jul 5, 2023",N,36,,,,3.0,0.0,3.0,Blitz
JeRoma71,2825,FM,Chopper1905,2845,GM,Black Win,32,"Jul 5, 2023",N,-20,,,,3.0,0.0,3.0,Blitz
Chopper1905,2837,GM,JeRoma71,2833,FM,Black Win,39,"Jul 5, 2023",N,4,,,,3.0,0.0,3.0,Blitz
JeRoma71,2825,FM,Chopper1905,2845,GM,White Win,28,"Jul 5, 2023",N,-20,,,,3.0,0.0,3.0,Blitz
Chopper1905,2854,GM,BilicVladimir,2723,FM,Black Win,69,"Jul 5, 2023",N,131,,,,3.0,0.0,3.0,Blitz
BilicVladimir,2712,FM,Chopper1905,2865,GM,Black Win,49,"Jul 5, 2023",N,-153,74.7,81.1,-6.3999999999999915,3.0,0.0,3.0,Blitz
ChristopherYoo,2984,GM,Chopper1905,2860,GM,White Win,78,"Jul 2, 2023",N,124,94.9,88.9,6.0,3.0,0.0,3.0,Blitz
Chopper1905,2865,GM,ChristopherYoo,2978,GM,White Win,61,"Jul 2, 2023",N,-113,78.1,75.2,2.8999999999999915,3.0,0.0,3.0,Blitz
ChristopherYoo,2989,GM,Chopper1905,2854,GM,Black Win,26,"Jul 2, 2023",N,135,81.3,86.1,-4.799999999999997,3.0,0.0,3.0,Blitz
Guriempire,2788,FM,Chopper1905,2843,GM,White Win,63,"Jul 2, 2023",N,-55,,,,3.0,0.0,3.0,Blitz
Chopper1905,2853,GM,Virgo15,2740,GM,Draw,49,"Jul 2, 2023",N,113,75.7,80.6,-4.8999999999999915,3.0,0.0,3.0,Blitz
Lunaticx,2949,GM,Chopper1905,2856,GM,White Win,52,"Jul 2, 2023",N,93,92.0,84.9,7.099999999999994,3.0,0.0,3.0,Blitz
Chopper1905,2862,GM,honestgirl,2785,GM,Black Win,53,"Jul 1, 2023",N,77,72.7,74.0,-1.2999999999999972,3.0,0.0,3.0,Blitz
Chopper1905,2872,GM,crescentmoon2411,2953,GM,Black Win,30,"Jun 30, 2023",N,-81,86.8,95.1,-8.299999999999997,3.0,0.0,3.0,Blitz
crescentmoon2411,2947,GM,Chopper1905,2878,GM,White Win,78,"Jun 30, 2023",N,69,,,,3.0,0.0,3.0,Blitz
Chopper1905,2885,GM,crescentmoon2411,2940,GM,White Win,56,"Jun 30, 2023",N,-55,84.9,80.7,4.200000000000003,3.0,0.0,3.0,Blitz
crescentmoon2411,2950,GM,Chopper1905,2875,GM,Black Win,24,"Jun 30, 2023",N,75,,,,3.0,0.0,3.0,Blitz
Chopper1905,2865,GM,crescentmoon2411,2960,GM,Black Win,20,"Jun 30, 2023",N,-95,75.4,86.5,-11.099999999999994,3.0,0.0,3.0,Blitz
crescentmoon2411,2954,GM,Chopper1905,2871,GM,White Win,47,"Jun 30, 2023",N,83,90.5,80.0,10.5,3.0,0.0,3.0,Blitz
Chopper1905,2877,GM,Lestofante90,2761,GM,White Win,20,"Jun 30, 2023",N,116,88.0,95.4,-7.400000000000006,3.0,0.0,3.0,Blitz
Lestofante90,2767,GM,Chopper1905,2871,GM,White Win,53,"Jun 30, 2023",N,-104,,,,3.0,0.0,3.0,Blitz
Chopper1905,2882,GM,Lestofante90,2756,GM,White Win,40,"Jun 30, 2023",N,126,,,,3.0,0.0,3.0,Blitz
Lestofante90,2761,GM,Chopper1905,2877,GM,Black Win,31,"Jun 30, 2023",N,-116,,,,3.0,0.0,3.0,Blitz
Chopper1905,2871,GM,dostis,2906,GM,Black Win,27,"Jun 30, 2023",N,-35,86.1,96.0,-9.900000000000006,3.0,0.0,3.0,Blitz
Chopper1905,2879,GM,JeRoma71,2751,FM,White Win,139,"Jun 30, 2023",N,128,,,,3.0,0.0,3.0,Blitz
JeRoma71,2756,FM,Chopper1905,2874,GM,Black Win,31,"Jun 30, 2023",N,-118,,,,3.0,0.0,3.0,Blitz
Chopper1905,2868,GM,JeRoma71,2762,FM,White Win,56,"Jun 30, 2023",N,106,,,,3.0,0.0,3.0,Blitz
PursuitOfHappyness2,2587,GM,Sankalp_Gupta2003,2524,GM,Black Win,83,"Sep 18, 2023",Y,63,90.6,94.6,-4.0,10.0,2.0,12.766666666666666,Rapid
PursuitOfHappyness2,2609,GM,obliviate12,2582,GM,Black Win,51,"Sep 18, 2023",Y,27,,,,10.0,2.0,11.7,Rapid
EvgenyT,2576,GM,PursuitOfHappyness2,2630,GM,Draw,65,"Sep 18, 2023",Y,-54,,,,10.0,2.0,12.166666666666666,Rapid
PursuitOfHappyness2,2633,GM,maciek_92,2546,GM,Draw,51,"Sep 18, 2023",Y,87,,,,10.0,2.0,11.7,Rapid
PursuitOfHappyness2,2654,GM,TheCount,2622,GM,Draw,48,"Sep 18, 2023",Y,32,,,,10.0,2.0,11.6,Rapid
Aradhya2000,2535,FM,PursuitOfHappyness2,2656,GM,Black Win,75,"Sep 18, 2023",Y,-121,86.8,93.3,-6.5,10.0,2.0,12.5,Rapid
PursuitOfHappyness2,2639,GM,Vladimir_2020,2546,GM,Draw,50,"Sep 18, 2023",Y,93,98.7,99.2,-0.5,10.0,2.0,11.666666666666666,Rapid
QuintilianoR,2449,GM,PursuitOfHappyness2,2646,GM,Black Win,31,"Sep 18, 2023",Y,-197,,,,10.0,2.0,11.033333333333333,Rapid
PursuitOfHappyness2,2800,GM,IAmKewl369,2551,NM,White Win,56,"Sep 8, 2023",N,249,,,,1.0,0.0,1.0,Bullet
Tejas_Rama,2594,NM,PursuitOfHappyness2,2719,GM,Black Win,21,"Sep 1, 2023",N,-125,73.3,87.0,-13.700000000000003,3.0,2.0,3.7,Blitz
PursuitOfHappyness2,2632,GM,Smirnov_Pavel,2674,GM,Black Win,82,"Jul 10, 2023",N,-42,80.1,84.4,-4.300000000000011,15.0,0.0,15.0,Rapid
PursuitOfHappyness2,2632,GM,Smirnov_Pavel,2674,GM,Draw,73,"Jul 10, 2023",N,-42,93.6,94.1,-0.5,15.0,3.0,18.65,Rapid
Smirnov_Pavel,2676,GM,PursuitOfHappyness2,2629,GM,Draw,14,"Jul 10, 2023",N,47,,,,15.0,3.0,15.7,Rapid
youngKID,2606,GM,PursuitOfHappyness2,2625,GM,Black Win,52,"Jun 12, 2023",N,-19,83.0,81.7,1.2999999999999972,10.0,0.0,10.0,Rapid
youngKID,2606,GM,PursuitOfHappyness2,2625,GM,Draw,37,"Jun 12, 2023",N,-19,98.3,98.4,-0.10000000000000853,10.0,2.0,11.233333333333334,Rapid
PursuitOfHappyness2,2627,GM,youngKID,2605,GM,Draw,28,"Jun 12, 2023",N,22,96.8,97.0,-0.20000000000000284,10.0,2.0,10.933333333333334,Rapid
LastGladiator1,2583,GM,PursuitOfHappyness2,2629,GM,White Win,56,"Jun 12, 2023",Y,-46,97.6,92.5,5.099999999999994,10.0,2.0,11.866666666666667,Rapid
PursuitOfHappyness2,2666,GM,Durarbayli,2602,GM,Draw,61,"Jun 12, 2023",Y,64,91.6,92.1,-0.5,10.0,2.0,12.033333333333333,Rapid
PursuitOfHappyness2,2675,GM,chito89,2563,GM,White Win,34,"Jun 12, 2023",Y,112,96.4,85.2,11.200000000000003,10.0,2.0,11.133333333333333,Rapid
PursuitOfHappyness2,2644,GM,MagnusCarlsen,2892,GM,Black Win,45,"Jun 12, 2023",Y,-248,84.8,92.6,-7.799999999999997,10.0,2.0,11.5,Rapid
BillieKimbah,2605,GM,PursuitOfHappyness2,2663,GM,Draw,22,"Jun 12, 2023",Y,-58,98.8,99.6,-0.7999999999999972,10.0,2.0,10.733333333333333,Rapid
PursuitOfHappyness2,2672,GM,blitzking1729,2494,IM,White Win,61,"Jun 12, 2023",Y,178,89.8,82.3,7.5,10.0,2.0,12.033333333333333,Rapid
sokidze,2467,IM,PursuitOfHappyness2,2638,GM,Black Win,47,"Jun 12, 2023",Y,-171,87.5,95.7,-8.200000000000003,10.0,2.0,11.566666666666666,Rapid
PursuitOfHappyness2,2596,GM,dretch,2808,GM,Draw,49,"Jun 12, 2023",Y,-212,85.7,86.0,-0.29999999999999716,10.0,2.0,11.633333333333333,Rapid
hansen,2530,GM,PursuitOfHappyness2,2555,GM,Black Win,51,"Mar 1, 2023",N,-25,78.9,86.7,-7.799999999999997,10.0,2.0,11.7,Rapid
PursuitOfHappyness2,2468,GM,Maili15,2233,FM,Black Win,72,"Mar 1, 2023",N,235,78.0,81.3,-3.299999999999997,10.0,2.0,12.4,Rapid
MagnusCarlsen,2878,GM,PursuitOfHappyness2,2626,GM,White Win,41,"Mar 1, 2023",N,252,91.6,84.5,7.099999999999994,10.0,2.0,11.366666666666667,Rapid
731291,2359,GM,PursuitOfHappyness2,2717,GM,Black Win,31,"Feb 22, 2023",N,-358,83.9,92.2,-8.299999999999997,10.0,2.0,11.033333333333333,Rapid
PursuitOfHappyness2,2661,GM,karinachess1,2274,IM,White Win,23,"Feb 22, 2023",N,387,95.3,75.6,19.700000000000003,10.0,2.0,10.766666666666667,Rapid
PursuitOfHappyness2,2758,GM,matenitian,2492,NM,White Win,20,"Feb 13, 2023",N,266,72.1,60.2,11.899999999999991,1.0,0.0,1.0,Bullet
stollenmonster,2763,NM,PursuitOfHappyness2,2752,GM,White Win,29,"Feb 5, 2023",N,11,80.3,67.8,12.5,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2769,GM,stollenmonster,2755,NM,White Win,81,"Feb 5, 2023",N,14,95.1,89.1,6.0,1.0,0.0,1.0,Bullet
stollenmonster,2763,NM,PursuitOfHappyness2,2751,GM,White Win,56,"Feb 5, 2023",N,12,72.7,67.4,5.299999999999997,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2776,GM,LikeWater,2617,FM,White Win,31,"Feb 5, 2023",N,159,,,,1.0,0.0,1.0,Bullet
LikeWater,2622,FM,PursuitOfHappyness2,2763,GM,Black Win,30,"Feb 5, 2023",N,-141,74.0,90.1,-16.099999999999994,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2748,GM,LikeWater,2627,FM,White Win,32,"Feb 5, 2023",N,121,83.5,76.5,7.0,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2745,GM,stollenmonster,2729,NM,White Win,61,"Feb 4, 2023",N,16,,,,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2714,GM,Tejas_Rama,2467,NM,White Win,62,"Aug 16, 2022",N,247,89.6,81.4,8.199999999999989,1.0,0.0,1.0,Bullet
Tejas_Rama,2470,NM,PursuitOfHappyness2,2708,GM,Black Win,27,"Aug 16, 2022",N,-238,72.8,85.4,-12.600000000000009,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2701,GM,Tejas_Rama,2473,NM,Black Win,72,"Aug 16, 2022",N,228,79.5,87.5,-8.0,1.0,0.0,1.0,Bullet
Tejas_Rama,2460,NM,PursuitOfHappyness2,2728,GM,Black Win,21,"Aug 16, 2022",N,-268,68.2,79.0,-10.799999999999997,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2722,GM,Tejas_Rama,2463,NM,White Win,25,"Aug 16, 2022",N,259,92.0,69.7,22.299999999999997,1.0,0.0,1.0,Bullet
Tejas_Rama,2466,NM,PursuitOfHappyness2,2715,GM,Black Win,50,"Aug 16, 2022",N,-249,88.8,94.3,-5.5,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2708,GM,Tejas_Rama,2469,NM,White Win,52,"Aug 16, 2022",N,239,,,,0.5,0.0,0.5,Bullet
Tejas_Rama,2473,NM,PursuitOfHappyness2,2700,GM,Black Win,20,"Aug 16, 2022",N,-227,70.1,77.6,-7.5,0.5,0.0,0.5,Bullet
PursuitOfHappyness2,2691,GM,Tejas_Rama,2477,NM,White Win,26,"Aug 16, 2022",N,214,,,,0.5,0.0,0.5,Bullet
Tejas_Rama,2524,NM,PursuitOfHappyness2,2664,GM,Black Win,88,"Aug 11, 2022",N,-140,78.7,81.3,-2.5999999999999943,3.0,2.0,5.933333333333334,Blitz
PursuitOfHappyness2,2681,GM,Shtembuliak,2837,GM,Black Win,55,"Aug 11, 2022",N,-156,,,,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2679,GM,Tejas_Rama,2486,NM,White Win,65,"Apr 20, 2022",N,193,80.3,81.4,-1.1000000000000085,1.0,0.0,1.0,Bullet
Tejas_Rama,2490,NM,PursuitOfHappyness2,2673,GM,Black Win,11,"Apr 20, 2022",N,-183,83.2,97.5,-14.299999999999997,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2666,GM,Tejas_Rama,2494,NM,Black Win,43,"Apr 20, 2022",N,172,,,,1.0,0.0,1.0,Bullet
Tejas_Rama,2482,NM,PursuitOfHappyness2,2685,GM,Black Win,22,"Apr 20, 2022",N,-203,74.5,87.6,-13.099999999999994,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2678,GM,KingCyber19,2635,NM,White Win,25,"Apr 19, 2022",N,43,65.1,45.1,19.999999999999993,1.0,0.0,1.0,Bullet
Fenil1995,2656,IM,PursuitOfHappyness2,2665,GM,White Win,32,"Apr 18, 2022",N,-9,,,,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2680,GM,Galileo22,2648,NM,White Win,46,"Apr 18, 2022",N,32,88.6,83.0,5.599999999999994,1.0,0.0,1.0,Bullet
HuskyWithAHat,2573,NM,PursuitOfHappyness2,2666,GM,Black Win,48,"Apr 18, 2022",N,-93,,,,1.0,0.0,1.0,Bullet
MolecularChemist,2753,IM,PursuitOfHappyness2,2683,GM,White Win,57,"Apr 18, 2022",N,70,,,,0.5,0.0,0.5,Bullet
PursuitOfHappyness2,2699,GM,MolecularChemist,2746,IM,Black Win,39,"Apr 18, 2022",N,-47,79.9,92.0,-12.099999999999994,0.5,0.0,0.5,Bullet
MolecularChemist,2738,IM,PursuitOfHappyness2,2718,GM,White Win,54,"Apr 18, 2022",N,20,,,,0.5,0.0,0.5,Bullet
Road2GM3000,2533,NM,PursuitOfHappyness2,2724,GM,Black Win,45,"Feb 27, 2022",N,-191,67.9,69.0,-1.0999999999999943,0.5,0.0,0.5,Bullet
PursuitOfHappyness2,2714,GM,Road2GM3000,2537,NM,White Win,10,"Feb 27, 2022",N,177,,,,0.5,0.0,0.5,Bullet
Road2GM3000,2542,NM,PursuitOfHappyness2,2703,GM,Black Win,35,"Feb 27, 2022",N,-161,67.0,79.7,-12.700000000000003,0.5,0.0,0.5,Bullet
Gravity_Chess,2801,FM,PursuitOfHappyness2,2690,GM,White Win,37,"Feb 27, 2022",N,111,90.9,79.4,11.5,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2671,GM,WuinaterJr,2673,FM,Black Win,54,"Jul 4, 2021",N,-2,56.5,83.1,-26.599999999999994,1.0,0.0,1.0,Bullet
GamayevOleg,2464,NM,PursuitOfHappyness2,2679,GM,White Win,64,"Jul 4, 2021",N,-215,97.0,93.4,3.5999999999999943,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2692,GM,Byniolus,2721,GM,Draw,65,"Jul 4, 2021",N,-29,80.0,84.9,-4.900000000000006,1.0,0.0,1.0,Bullet
gau248,2520,NM,PursuitOfHappyness2,2691,GM,Black Win,50,"Jul 4, 2021",N,-171,86.6,89.5,-2.9000000000000057,0.5,0.0,0.5,Bullet
Tejas_Rama,2420,NM,PursuitOfHappyness2,2686,GM,Black Win,31,"Jul 4, 2021",N,-266,73.3,90.4,-17.10000000000001,1.0,0.0,1.0,Bullet
PursuitOfHappyness2,2700,GM,TrimitziosP7,2791,FM,Black Win,35,"Jul 3, 2021",N,-91,50.4,40.2,10.199999999999996,0.5,0.0,0.5,Bullet
